  1.31  .647455482  .00727568255  .00675183301
  1.32  .654242498  .00733122211  .00680337372
  1.33  .66095473  .00738676167  .00685491443
  1.34  .667590555  .00744230123  .00690645514
  1.35  .67414841  .00749784079  .00695799585
  1.36  .680626788  .00755338036  .00700953656
  1.37  .687024237  .00760891992  .00706107727
  1.38  .693339363  .00766445948  .00711261798
  1.39  .699570831  .00771999904  .00716415869
  1.4  .705717359  .0077755386  .0072156994
  1.41  .711777724  .00783107816  .00726724011
  1.42  .71775076  .00788661772  .00731878082
  1.43  .723635355  .00794215729  .00737032153
  1.44  .729430456  .00799769685  .00742186224
  1.45  .735135065  .00805323641  .00747340295
  1.46  .740748239  .00810877597  .00752494366
  1.47  .746269093  .00816431553  .00757648437
  1.48  .751696795  .00821985509  .00762802508
  1.49  .757030568  .00827539465  .00767956579
  1.5  .762269693  .00833093422  .0077311065
  1.51  .767413502  .00838647378  .00778264721
  1.52  .772461382  .00844201334  .00783418792
  1.53  .777412775  .0084975529  .00788572863
  1.54  .782267176  .00855309246  .00793726934
  1.55  .787024132  .00860863202  .00798881005
  1.56  .791683244  .00866417158  .00804035076
  1.57  .796244165  .00871971115  .00809189147
  1.58  .8007066  .00877525071  .00814343218
  1.59  .805070305  .00883079027  .00819497289
  1.6  .809335089  .00888632983  .0082465136
  1.61  .813500809  .00894186939  .00829805431
  1.62  .817567375  .00899740895  .00834959502
  1.63  .821534746  .00905294851  .00840113573
  1.64  .82540293  .00910848808  .00845267644
  1.65  .829171986  .00916402764  .00850421715
  1.66  .83284202  .0092195672  .00855575786
  1.67  .836413188  .00927510676  .00860729857
  1.68  .839885694  .00933064632  .00865883928
  1.69  .843259789  .00938618588  .00871037999
  1.7  .846535773  .00944172544  .0087619207
  1.71  .849713993  .00949726501  .00881346141
  1.72  .852794843  .00955280457  .00886500212
  1.73  .855778762  .00960834413  .00891654283
  1.74  .858666238  .00966388369  .00896808354
  1.75  .861457805  .00971942325  .00901962425
  1.76  .864154043  .00977496281  .00907116496
  1.77  .866755578  .00983050237  .00912270567
  1.78  .869263081  .00988604194  .00917424638
  1.79  .871677272  .0099415815  .00922578709
  1.8  .873998913  .00999712106  .0092773278
  1.81  .876228816  .0100526606  .00932886851
  1.82  .878367837  .0101082002  .00938040922
  1.83  .880416879  .0101637397  .00943194993
  1.84  .882376891  .0102192793  .00948349064
  1.85  .884248871  .0102748189  .00953503135
  1.86  .886033862  .0103303584  .00958657206
  1.87  .887732956  .010385898  .00963811277
  1.88  .889347295  .0104414375  .00968965348
  1.89  .890878069  .0104969771  .00974119419
  1.9  .892326518  .0105525167  .0097927349
  1.91  .893693933  .0106080562  .00984427561
  1.92  .894981661  .0106635958  .00989581632
  1.93  .896191098  .0107191354  .00994735703
  1.94  .897323699  .0107746749  .00999889774
  1.95  .898380977  .0108302145  .0100504385
  1.96  .899364503  .010885754  .0101019792
  1.97  .900275912  .0109412936  .0101535199
  1.98  .901116903  .0109968332  .0102050606
